@relation InstanceResultListener

@attribute Key_Dataset {credit-g_simple}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.rules.OneR,weka.classifiers.trees.J48,weka.classifiers.bayes.NaiveBayes}
@attribute Key_Scheme_options {'-B 6','-C 0.25 -M 2',''}
@attribute Key_Scheme_version_ID {-3459427003147861443,-217733168393644444,5995231201785697655}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 33\nSize of the tree: 49\n','Number of leaves: 85\nSize of the tree: 127\n','Number of leaves: 31\nSize of the tree: 44\n','Number of leaves: 54\nSize of the tree: 82\n','Number of leaves: 61\nSize of the tree: 90\n','Number of leaves: 63\nSize of the tree: 95\n','Number of leaves: 32\nSize of the tree: 49\n','Number of leaves: 86\nSize of the tree: 131\n','Number of leaves: 41\nSize of the tree: 67\n','Number of leaves: 47\nSize of the tree: 68\n','Number of leaves: 40\nSize of the tree: 62\n','Number of leaves: 38\nSize of the tree: 58\n','Number of leaves: 63\nSize of the tree: 94\n','Number of leaves: 39\nSize of the tree: 57\n','Number of leaves: 34\nSize of the tree: 53\n','Number of leaves: 44\nSize of the tree: 62\n','Number of leaves: 48\nSize of the tree: 73\n','Number of leaves: 62\nSize of the tree: 92\n','Number of leaves: 61\nSize of the tree: 94\n','Number of leaves: 46\nSize of the tree: 67\n','Number of leaves: 47\nSize of the tree: 67\n','Number of leaves: 83\nSize of the tree: 125\n','Number of leaves: 40\nSize of the tree: 59\n','Number of leaves: 46\nSize of the tree: 71\n','Number of leaves: 29\nSize of the tree: 43\n','Number of leaves: 66\nSize of the tree: 93\n','Number of leaves: 31\nSize of the tree: 46\n','Number of leaves: 67\nSize of the tree: 100\n','Number of leaves: 64\nSize of the tree: 98\n','Number of leaves: 52\nSize of the tree: 79\n','Number of leaves: 58\nSize of the tree: 88\n','Number of leaves: 22\nSize of the tree: 29\n','Number of leaves: 64\nSize of the tree: 99\n','Number of leaves: 74\nSize of the tree: 109\n','Number of leaves: 88\nSize of the tree: 129\n','Number of leaves: 45\nSize of the tree: 65\n','Number of leaves: 74\nSize of the tree: 114\n','Number of leaves: 57\nSize of the tree: 88\n','Number of leaves: 45\nSize of the tree: 67\n','Number of leaves: 59\nSize of the tree: 89\n','Number of leaves: 49\nSize of the tree: 75\n','Number of leaves: 44\nSize of the tree: 66\n','Number of leaves: 71\nSize of the tree: 108\n','Number of leaves: 42\nSize of the tree: 63\n','Number of leaves: 45\nSize of the tree: 68\n','Number of leaves: 95\nSize of the tree: 146\n','Number of leaves: 10\nSize of the tree: 16\n','Number of leaves: 62\nSize of the tree: 96\n','Number of leaves: 49\nSize of the tree: 70\n','Number of leaves: 53\nSize of the tree: 81\n','Number of leaves: 55\nSize of the tree: 83\n','Number of leaves: 92\nSize of the tree: 136\n','Number of leaves: 32\nSize of the tree: 46\n','Number of leaves: 22\nSize of the tree: 32\n','Number of leaves: 50\nSize of the tree: 72\n','Number of leaves: 51\nSize of the tree: 77\n','Number of leaves: 49\nSize of the tree: 73\n','Number of leaves: 66\nSize of the tree: 101\n','Number of leaves: 48\nSize of the tree: 75\n','Number of leaves: 82\nSize of the tree: 127\n','Number of leaves: 10\nSize of the tree: 14\n','Number of leaves: 86\nSize of the tree: 130\n','Number of leaves: 42\nSize of the tree: 66\n','Number of leaves: 75\nSize of the tree: 112\n','Number of leaves: 89\nSize of the tree: 134\n','Number of leaves: 83\nSize of the tree: 123\n','Number of leaves: 53\nSize of the tree: 80\n','Number of leaves: 52\nSize of the tree: 76\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 73\nSize of the tree: 105\n','Number of leaves: 37\nSize of the tree: 56\n','Number of leaves: 75\nSize of the tree: 113\n','Number of leaves: 9\nSize of the tree: 14\n','Number of leaves: 66\nSize of the tree: 96\n','Number of leaves: 26\nSize of the tree: 39\n','Number of leaves: 19\nSize of the tree: 26\n','Number of leaves: 36\nSize of the tree: 49\n','Number of leaves: 30\nSize of the tree: 45\n','Number of leaves: 71\nSize of the tree: 107\n','Number of leaves: 88\nSize of the tree: 124\n','Number of leaves: 35\nSize of the tree: 52\n','Number of leaves: 55\nSize of the tree: 84\n','Number of leaves: 33\nSize of the tree: 48\n','Number of leaves: 63\nSize of the tree: 98\n','Number of leaves: 76\nSize of the tree: 118\n','Number of leaves: 65\nSize of the tree: 99\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
credit-g_simple,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,70,30,0,70,30,0,0.157303,0.362112,0.459358,86.180728,100.239998,88.129157,3297.3437,-3209.214542,0.881292,32.973437,-32.092145,9.910667,0.099107,11.245616,0.9,63,0.766667,23,0.233333,7,0.1,7,0.732558,0.9,0.807692,0.17609,0.625,0.758058,0.7,0.566667,0.433333,0.3,0.662791,0.7,0.660839,0.17609,0.625,0.668905,0.562937,0.7,0,0,0,0,0,0,19996,78616,10616,97,91.5,'Number of leaves: 62\nSize of the tree: 92\n',92,62,62
credit-g_simple,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,65,35,0,65,35,0,0.027778,0.404804,0.495386,96.341209,108.102128,88.129157,5452.541619,-5364.412461,0.881292,54.525416,-53.644125,1.102631,0.011026,1.251154,0.857143,60,0.833333,25,0.166667,5,0.142857,10,0.705882,0.857143,0.774194,0.030557,0.520476,0.701988,0.65,0.62619,0.37381,0.35,0.594118,0.65,0.608602,0.030557,0.520476,0.590686,0.498208,0.65,0,0,0,0,0,0,17714,78616,10616,95,96.5,'Number of leaves: 52\nSize of the tree: 79\n',79,52,52
credit-g_simple,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,71,29,0,71,29,0,0.211957,0.374639,0.467563,89.162206,102.030518,88.129157,5442.872062,-5354.742904,0.881292,54.428721,-53.547429,9.444987,0.09445,10.71721,0.885714,62,0.7,21,0.3,9,0.114286,8,0.746988,0.885714,0.810458,0.226564,0.608571,0.744798,0.71,0.524286,0.475714,0.29,0.681715,0.71,0.682214,0.226564,0.608571,0.648095,0.596718,0.71,0.016,0,0.015625,0,15.625,0,19316,78616,10616,95,94.5,'Number of leaves: 58\nSize of the tree: 88\n',88,58,58
credit-g_simple,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,72,28,0,72,28,0,0.135802,0.393377,0.455088,93.621641,99.308325,88.129157,86.864091,1.265066,0.881292,0.868641,0.012651,5.492801,0.054928,6.232672,0.971429,68,0.866667,26,0.133333,4,0.028571,2,0.723404,0.971429,0.829268,0.20215,0.557619,0.729295,0.72,0.615238,0.384762,0.28,0.706383,0.72,0.647154,0.20215,0.557619,0.620919,0.525745,0.72,0,0,0,0,0,0,8734,78616,10616,100,98.5,'Number of leaves: 22\nSize of the tree: 29\n',29,22,22
credit-g_simple,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,68,32,0,68,32,0,0.08046,0.393976,0.489126,93.764092,106.736009,88.129157,7591.944675,-7503.815517,0.881292,75.919447,-75.038155,5.88681,0.058868,6.679753,0.9,63,0.833333,25,0.166667,5,0.1,7,0.715909,0.9,0.797468,0.094013,0.557619,0.723085,0.68,0.613333,0.386667,0.32,0.626136,0.68,0.629656,0.094013,0.557619,0.61861,0.517782,0.68,0,0,0,0,0,0,21306,78616,10616,93,94.5,'Number of leaves: 64\nSize of the tree: 99\n',99,64,64
credit-g_simple,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,67,33,0,67,33,0,0.103261,0.396225,0.491767,94.299512,107.312265,88.129157,7591.545139,-7503.415982,0.881292,75.915451,-75.03416,4.037501,0.040375,4.581346,0.857143,60,0.766667,23,0.233333,7,0.142857,10,0.722892,0.857143,0.784314,0.110377,0.60381,0.740872,0.67,0.579524,0.420476,0.33,0.629554,0.67,0.638381,0.110377,0.60381,0.632148,0.541093,0.67,0,0,0,0,0,0,23006,78616,10616,93,94.5,'Number of leaves: 74\nSize of the tree: 109\n',109,74,74
credit-g_simple,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,64,36,0,64,36,0,0.052632,0.414227,0.534365,98.583954,116.607845,88.129157,10818.289195,-10730.160037,0.881292,108.182892,-107.3016,-1.560491,-0.015605,-1.770686,0.814286,57,0.766667,23,0.233333,7,0.185714,13,0.7125,0.814286,0.76,0.054554,0.517619,0.716801,0.64,0.592381,0.407619,0.36,0.60375,0.64,0.616,0.054554,0.517619,0.596065,0.52,0.64,0.015,0,0.015625,0,15.625,0,26550,78616,10616,90,91.5,'Number of leaves: 88\nSize of the tree: 129\n',129,88,88
credit-g_simple,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,60,40,0,60,40,0,-0.149425,0.472296,0.546586,112.403897,119.274845,88.129157,6541.108883,-6452.979725,0.881292,65.411089,-64.529797,-14.446008,-0.14446,-16.39186,0.842857,59,0.966667,29,0.033333,1,0.157143,11,0.670455,0.842857,0.746835,-0.174595,0.398095,0.665937,0.6,0.72381,0.27619,0.4,0.494318,0.6,0.537071,-0.174595,0.398095,0.549763,0.397227,0.6,0,0,0,0,0,0,15166,78616,10616,94,96.5,'Number of leaves: 45\nSize of the tree: 65\n',65,45,45
credit-g_simple,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,76,24,0,76,24,0,0.340659,0.343925,0.446449,81.852436,97.423188,88.129157,2226.546313,-2138.417156,0.881292,22.265463,-21.384172,15.814787,0.158148,17.945011,0.928571,65,0.633333,19,0.366667,11,0.071429,5,0.77381,0.928571,0.844156,0.369048,0.645238,0.792893,0.76,0.464762,0.535238,0.24,0.747917,0.76,0.734387,0.369048,0.645238,0.697024,0.661208,0.76,0,0,0,0,0,0,23976,78616,10616,98,95,'Number of leaves: 74\nSize of the tree: 114\n',114,74,74
credit-g_simple,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,68,32,0,68,32,0,0.08046,0.405645,0.500333,96.5414,109.181464,88.129157,6525.472776,-6437.343619,0.881292,65.254728,-64.373436,2.337737,0.023377,2.652626,0.9,63,0.833333,25,0.166667,5,0.1,7,0.715909,0.9,0.797468,0.094013,0.479048,0.683409,0.68,0.613333,0.386667,0.32,0.626136,0.68,0.629656,0.094013,0.479048,0.572649,0.517782,0.68,0.016,0,0.015625,0,15.625,0,19340,78616,10616,94,96,'Number of leaves: 57\nSize of the tree: 88\n',88,57,57
credit-g_simple,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,69,31,0,69,31,0,0.175532,0.393393,0.485923,93.625438,106.037038,88.129157,6519.46001,-6431.330853,0.881292,65.1946,-64.313309,4.532934,0.045329,5.143512,0.857143,60,0.7,21,0.3,9,0.142857,10,0.740741,0.857143,0.794702,0.183563,0.609762,0.753029,0.69,0.532857,0.467143,0.31,0.660624,0.69,0.666495,0.183563,0.609762,0.651942,0.581024,0.69,0,0,0,0,0,0,15554,78616,10616,94,94.5,'Number of leaves: 45\nSize of the tree: 67\n',67,45,45
credit-g_simple,5,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,67,33,0,67,33,0,0.12234,0.388416,0.485918,92.44085,106.035995,88.129157,4378.939522,-4290.810365,0.881292,43.789395,-42.908104,3.913647,0.039136,4.440808,0.842857,59,0.733333,22,0.266667,8,0.157143,11,0.728395,0.842857,0.781457,0.127938,0.595238,0.745247,0.67,0.560476,0.439524,0.33,0.636192,0.67,0.644979,0.127938,0.595238,0.638262,0.553994,0.67,0,0,0,0,0,0,19486,78616,10616,96,96,'Number of leaves: 59\nSize of the tree: 89\n',89,59,59
credit-g_simple,5,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,72,28,0,72,28,0,0.213483,0.364267,0.443113,86.693522,96.695121,88.129157,3294.232592,-3206.103434,0.881292,32.942326,-32.061034,12.214101,0.122141,13.859319,0.914286,64,0.733333,22,0.266667,8,0.085714,6,0.744186,0.914286,0.820513,0.23898,0.678571,0.786068,0.72,0.539048,0.460952,0.28,0.692359,0.72,0.68345,0.23898,0.678571,0.704993,0.592075,0.72,0,0,0,0,0,0,17010,78616,10616,97,97,'Number of leaves: 49\nSize of the tree: 75\n',75,49,49
credit-g_simple,5,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,69,31,0,69,31,0,0.175532,0.384606,0.465281,91.534178,101.53268,88.129157,3301.73004,-3213.600883,0.881292,33.0173,-32.136009,6.246866,0.062469,7.088308,0.857143,60,0.7,21,0.3,9,0.142857,10,0.740741,0.857143,0.794702,0.183563,0.644762,0.779449,0.69,0.532857,0.467143,0.31,0.660624,0.69,0.666495,0.183563,0.644762,0.670042,0.581024,0.69,0.016,0,0.015625,0,15.625,0,15384,78616,10616,97,98,'Number of leaves: 44\nSize of the tree: 66\n',66,44,44
credit-g_simple,5,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,60,40,0,60,40,0,-0.075269,0.433746,0.555135,103.229182,121.14023,88.129157,9756.3034,-9668.174243,0.881292,97.563034,-96.681742,-7.264801,-0.072648,-8.243357,0.8,56,0.866667,26,0.133333,4,0.2,14,0.682927,0.8,0.736842,-0.07952,0.469762,0.681501,0.6,0.666667,0.333333,0.4,0.544715,0.6,0.565789,-0.07952,0.469762,0.561126,0.451754,0.6,0,0,0,0,0,0,22884,78616,10616,91,93,'Number of leaves: 71\nSize of the tree: 108\n',108,71,71
credit-g_simple,5,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,61,39,0,61,39,0,-0.059783,0.448219,0.537687,106.673826,117.332974,88.129157,4396.917526,-4308.788368,0.881292,43.969175,-43.087884,-10.568747,-0.105687,-11.992338,0.814286,57,0.866667,26,0.133333,4,0.185714,13,0.686747,0.814286,0.745098,-0.063903,0.430476,0.666199,0.61,0.662381,0.337619,0.39,0.551311,0.61,0.572632,-0.063903,0.430476,0.554673,0.457655,0.61,0,0,0,0,0,0,14850,78616,10616,96,96,'Number of leaves: 42\nSize of the tree: 63\n',63,42,42
credit-g_simple,5,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,67,33,0,67,33,0,0.0625,0.396634,0.482201,94.396761,105.224827,88.129157,4376.995096,-4288.865939,0.881292,43.769951,-42.888659,2.442211,0.024422,2.771173,0.885714,62,0.833333,25,0.166667,5,0.114286,8,0.712644,0.885714,0.789809,0.071376,0.576905,0.73757,0.67,0.617619,0.382381,0.33,0.614235,0.67,0.622634,0.071376,0.576905,0.625214,0.511184,0.67,0.015,0,0.015625,0,15.625,0,15748,78616,10616,96,96,'Number of leaves: 45\nSize of the tree: 68\n',68,45,45
credit-g_simple,5,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,70,30,0,70,30,0,0.175824,0.344436,0.458986,81.973867,100.158837,88.129157,3297.52703,-3209.397872,0.881292,32.97527,-32.093979,14.021633,0.140216,15.910322,0.885714,62,0.733333,22,0.266667,8,0.114286,8,0.738095,0.885714,0.805195,0.190476,0.709762,0.821819,0.7,0.547619,0.452381,0.3,0.666667,0.7,0.667984,0.190476,0.709762,0.72192,0.57651,0.7,0,0,0,0,0,0,29680,78616,10616,97,94,'Number of leaves: 95\nSize of the tree: 146\n',146,95,95
credit-g_simple,5,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,70,30,0,70,30,0,0.050633,0.411028,0.472253,97.822437,103.054071,88.129157,2233.766139,-2145.636981,0.881292,22.337661,-21.45637,1.385903,0.013859,1.572581,0.971429,68,0.933333,28,0.066667,2,0.028571,2,0.708333,0.971429,0.819277,0.089087,0.479286,0.701335,0.7,0.661905,0.338095,0.3,0.645833,0.7,0.608788,0.089087,0.479286,0.586752,0.468462,0.7,0.016,0,0.015625,0,15.625,0,6500,78616,10616,98,98.5,'Number of leaves: 10\nSize of the tree: 16\n',16,10,10
credit-g_simple,6,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,68,32,0,68,32,0,0.157895,0.377048,0.48278,89.735416,105.351291,88.129157,8657.973209,-8569.844051,0.881292,86.579732,-85.698441,8.005143,0.080051,9.083422,0.842857,59,0.7,21,0.3,9,0.157143,11,0.7375,0.842857,0.786667,0.163663,0.618571,0.750912,0.68,0.537143,0.462857,0.32,0.65125,0.68,0.658667,0.163663,0.618571,0.655035,0.573333,0.68,0,0,0,0,0,0,20772,78616,10616,92,91,'Number of leaves: 62\nSize of the tree: 96\n',96,62,62
credit-g_simple,6,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,67,33,0,67,33,0,0.040698,0.401361,0.484666,95.521715,105.762666,88.129157,4378.428834,-4290.299677,0.881292,43.784288,-42.902997,3.152136,0.031521,3.576723,0.9,63,0.866667,26,0.133333,4,0.1,7,0.707865,0.9,0.792453,0.04882,0.629524,0.77329,0.67,0.636667,0.363333,0.33,0.604597,0.67,0.613254,0.04882,0.629524,0.655117,0.493787,0.67,0,0,0,0,0,0,16040,78616,10616,96,97,'Number of leaves: 49\nSize of the tree: 70\n',70,49,49
credit-g_simple,6,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,70,30,0,70,30,0,0.175824,0.372585,0.472265,88.67323,103.056638,88.129157,4372.989907,-4284.860749,0.881292,43.729899,-42.848607,8.280264,0.082803,9.395601,0.885714,62,0.733333,22,0.266667,8,0.114286,8,0.738095,0.885714,0.805195,0.190476,0.644048,0.772188,0.7,0.547619,0.452381,0.3,0.666667,0.7,0.667984,0.190476,0.644048,0.677188,0.57651,0.7,0.017,0,0,0,0,0,18078,78616,10616,96,93.5,'Number of leaves: 53\nSize of the tree: 81\n',81,53,53
credit-g_simple,6,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,71,29,0,71,29,0,0.176136,0.370998,0.451684,88.295624,98.56555,88.129157,2226.428072,-2138.298915,0.881292,22.264281,-21.382989,9.891863,0.098919,11.22428,0.914286,64,0.766667,23,0.233333,7,0.085714,6,0.735632,0.914286,0.815287,0.20115,0.631667,0.77186,0.71,0.562381,0.437619,0.29,0.676481,0.71,0.668375,0.20115,0.631667,0.671819,0.570434,0.71,0.016,0,0.015625,0,15.625,0,18418,78616,10616,98,96,'Number of leaves: 55\nSize of the tree: 83\n',83,55,55
credit-g_simple,6,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,68,32,0,68,32,0,0.101124,0.387918,0.508154,92.322348,110.888337,88.129157,8669.801838,-8581.67268,0.881292,86.698018,-85.816727,4.710093,0.047101,5.344534,0.885714,62,0.8,24,0.2,6,0.114286,8,0.72093,0.885714,0.794872,0.113201,0.502381,0.70021,0.68,0.594286,0.405714,0.32,0.633223,0.68,0.638228,0.113201,0.502381,0.600061,0.5338,0.68,0.002,0,0,0,0,0,27812,78616,10616,92,89.5,'Number of leaves: 92\nSize of the tree: 136\n',136,92,92
credit-g_simple,6,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,68,32,0,68,32,0,0.139785,0.403442,0.48988,96.017029,106.90063,88.129157,7591.172572,-7503.043415,0.881292,75.911726,-75.030434,2.519929,0.025199,2.859359,0.857143,60,0.733333,22,0.266667,8,0.142857,10,0.731707,0.857143,0.789474,0.14768,0.577857,0.737689,0.68,0.55619,0.44381,0.32,0.645528,0.68,0.652632,0.14768,0.577857,0.626582,0.561404,0.68,0,0,0,0,0,0,16306,78616,10616,93,94.5,'Number of leaves: 46\nSize of the tree: 71\n',71,46,46
credit-g_simple,6,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,65,35,0,65,35,0,-0.041667,0.422432,0.480976,100.536688,104.957487,88.129157,1165.143689,-1077.014531,0.881292,11.651437,-10.770145,-2.639359,-0.026394,-2.994876,0.9,63,0.933333,28,0.066667,2,0.1,7,0.692308,0.9,0.782609,-0.053376,0.467381,0.695739,0.65,0.683333,0.316667,0.35,0.551282,0.65,0.578595,-0.053376,0.467381,0.576228,0.442586,0.65,0,0,0,0,0,0,11792,78616,10616,99,99,'Number of leaves: 32\nSize of the tree: 46\n',46,32,32
credit-g_simple,6,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,67,33,0,67,33,0,-0.006098,0.427936,0.490461,101.846537,107.027336,88.129157,4380.20513,-4292.075973,0.881292,43.802051,-42.92076,-2.555529,-0.025555,-2.899754,0.928571,65,0.933333,28,0.066667,2,0.071429,5,0.698925,0.928571,0.797546,-0.008553,0.515714,0.714331,0.67,0.674762,0.325238,0.33,0.574962,0.67,0.590715,-0.008553,0.515714,0.591419,0.452827,0.67,0.016,0,0.015625,0,15.625,0,9316,78616,10616,96,98,'Number of leaves: 22\nSize of the tree: 32\n',32,22,22
credit-g_simple,6,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,66,34,0,66,34,0,0.065934,0.403681,0.497874,96.073887,108.645066,88.129157,4382.841498,-4294.712341,0.881292,43.828415,-42.947123,1.289036,0.01289,1.462666,0.857143,60,0.8,24,0.2,6,0.142857,10,0.714286,0.857143,0.779221,0.071429,0.566905,0.739904,0.66,0.602857,0.397143,0.34,0.6125,0.66,0.623715,0.071429,0.566905,0.629506,0.520045,0.66,0,0,0,0,0,0,16404,78616,10616,96,96.5,'Number of leaves: 50\nSize of the tree: 72\n',72,50,50
credit-g_simple,6,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,67,33,0,67,33,0,0.12234,0.405273,0.500937,96.45281,109.313469,88.129157,7594.89476,-7506.765602,0.881292,75.948948,-75.067656,1.759025,0.01759,1.995963,0.842857,59,0.733333,22,0.266667,8,0.157143,11,0.728395,0.842857,0.781457,0.127938,0.581667,0.743308,0.67,0.560476,0.439524,0.33,0.636192,0.67,0.644979,0.127938,0.581667,0.63179,0.553994,0.67,0,0,0,0,0,0,17350,78616,10616,93,94,'Number of leaves: 51\nSize of the tree: 77\n',77,51,51
credit-g_simple,7,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,69,31,0,69,31,0,0.098837,0.381891,0.462525,90.88812,100.93116,88.129157,1159.83466,-1071.705503,0.881292,11.598347,-10.717055,6.548956,0.06549,7.431088,0.914286,64,0.833333,25,0.166667,5,0.085714,6,0.719101,0.914286,0.805031,0.118563,0.663095,0.809335,0.69,0.609048,0.390952,0.31,0.639734,0.69,0.636693,0.118563,0.663095,0.694431,0.524467,0.69,0.016,0,0.015625,0,15.625,0,16622,78616,10616,99,98.5,'Number of leaves: 49\nSize of the tree: 73\n',73,49,49
credit-g_simple,7,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,68,32,0,68,32,0,0.157895,0.407419,0.507216,96.963619,110.683633,88.129157,8667.221402,-8579.092245,0.881292,86.672214,-85.790922,0.848844,0.008488,0.963182,0.842857,59,0.7,21,0.3,9,0.157143,11,0.7375,0.842857,0.786667,0.163663,0.53,0.701477,0.68,0.537143,0.462857,0.32,0.65125,0.68,0.658667,0.163663,0.53,0.594837,0.573333,0.68,0,0,0,0,0,0,21646,78616,10616,92,93.5,'Number of leaves: 66\nSize of the tree: 101\n',101,66,66
credit-g_simple,7,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,66,34,0,66,34,0,0,0.40941,0.49608,97.437515,108.253449,88.129157,4382.832945,-4294.703788,0.881292,43.828329,-42.947038,0.422785,0.004228,0.479733,0.9,63,0.9,27,0.1,3,0.1,7,0.7,0.9,0.7875,0,0.536667,0.717161,0.66,0.66,0.34,0.34,0.58,0.66,0.59625,0,0.536667,0.599926,0.46875,0.66,0,0,0,0,0,0,17010,78616,10616,96,98,'Number of leaves: 49\nSize of the tree: 75\n',75,49,49
credit-g_simple,7,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,66,34,0,66,34,0,0,0.407123,0.506981,96.893213,110.632271,88.129157,8666.907072,-8578.777915,0.881292,86.669071,-85.787779,0.919268,0.009193,1.043092,0.9,63,0.9,27,0.1,3,0.1,7,0.7,0.9,0.7875,0,0.555714,0.722586,0.66,0.66,0.34,0.34,0.58,0.66,0.59625,0,0.555714,0.608571,0.46875,0.66,0,0,0,0,0,0,17034,78616,10616,92,94,'Number of leaves: 48\nSize of the tree: 75\n',75,48,48
